ID,Sex,PC,YearTagged,DateTagged,DamGenID,DamSource,SireGenID,SireSource,BirthDate,TimeToRecovery,Domestication_Index,DamID,SireID
GF46,M,287,2013,3/21/13,502871,captive,502872,captive,5/22/12,43.28571429,4.6875,YF22,YY67
GF48,M,287,2013,3/21/13,502871,captive,502872,captive,5/22/12,43.28571429,4.6875,YF22,YY67
GF49,M,287,2013,3/21/13,502871,captive,502872,captive,5/22/12,43.28571429,4.6875,YF22,YY67
YR27,F,30,2013,2/21/13,500301,captive,500302,captive,2/21/12,52.28571429,4.625,YM00,YG10
OH05,F,172,2013,3/7/13,501721,captive,501722,captive,4/20/12,45.85714286,4.0625,GR47,GT71
OB11,F,191,2013,3/13/13,501911,captive,501912,captive,4/27/12,45.71428571,2.875,GG53,GX35
YO28,F,39,2013,2/21/13,500391,captive,500392,captive,2/24/12,51.85714286,4.6875,Y012,OI15
YB21,F,97,2013,2/28/13,500971,captive,500972,captive,3/13/12,50.28571429,4.9375,YO10,OJ14
YB29,F,97,2013,2/28/13,500971,captive,500972,captive,3/13/12,50.28571429,4.9375,YO10,OJ14
OF07,F,177,2013,3/7/13,501771,captive,501772,captive,4/24/12,45.28571429,4.6875,OK45,OJ41
YR44,F,30,2013,3/21/13,500301,captive,500302,captive,2/21/12,56.28571429,4.625,YM00,YG10
YO62,F,39,2013,3/21/13,500391,captive,500392,captive,2/24/12,55.85714286,4.6875,Y012,OI15
YO64,F,39,2013,3/21/13,500391,captive,500392,captive,2/24/12,55.85714286,4.6875,Y012,OI15
OX12,M,97,2013,2/28/13,500971,captive,500972,captive,3/13/12,50.28571429,4.9375,YO10,OJ14
OI29,M,160,2013,3/7/13,501601,captive,501602,captive,4/10/12,47.28571429,4.8125,ON01,YT48
OI33,M,160,2013,3/7/13,501601,captive,501602,captive,4/10/12,47.28571429,4.8125,ON01,YT48
YO70,M,39,2013,3/21/13,500391,captive,500392,captive,2/24/12,55.85714286,4.6875,Y012,OI15
YR23,F,26,2013,2/21/13,500261,captive,500262,captive,2/21/12,52.28571429,4.6875,YR01,YM11
OS04,F,109,2013,1/29/13,501091,captive,501092,captive,3/16/12,45.57142857,4.8125,OP07,OD08
GS06,F,231,2013,3/14/13,502311,captive,502312,captive,5/8/12,44.28571429,4.5,GT84,YB50
GS07,F,231,2013,3/14/13,502311,captive,502312,captive,5/8/12,44.28571429,4.5,GT84,YB50
GS09,F,231,2013,3/14/13,502311,captive,502312,captive,5/8/12,44.28571429,4.5,GT84,YB50
GS11,F,231,2013,3/14/13,502311,captive,502312,captive,5/8/12,44.28571429,4.5,GT84,YB50
GS15,F,231,2013,3/14/13,502311,captive,502312,captive,5/8/12,44.28571429,4.5,GT84,YB50
GS18,F,231,2013,3/14/13,502311,captive,502312,captive,5/8/12,44.28571429,4.5,GT84,YB50
GS30,F,231,2013,3/14/13,502311,captive,502312,captive,5/8/12,44.28571429,4.5,GT84,YB50
GS31,F,231,2013,3/14/13,502311,captive,502312,captive,5/8/12,44.28571429,4.5,GT84,YB50
GS03,M,231,2013,1/31/13,502311,captive,502312,captive,5/8/12,38.28571429,4.5,GT84,YB50
OS30,M,109,2013,2/28/13,501091,captive,501092,captive,3/16/12,49.85714286,4.8125,OP07,OD08
OS31,M,109,2013,2/28/13,501091,captive,501092,captive,3/16/12,49.85714286,4.8125,OP07,OD08
OS35,M,109,2013,2/28/13,501091,captive,501092,captive,3/16/12,49.85714286,4.8125,OP07,OD08
OS36,M,109,2013,2/28/13,501091,captive,501092,captive,3/16/12,49.85714286,4.8125,OP07,OD08
OS39,M,109,2013,2/28/13,501091,captive,501092,captive,3/16/12,49.85714286,4.8125,OP07,OD08
YB20,F,97,2013,2/28/13,500971,captive,500972,captive,3/13/12,50.28571429,4.9375,YO10,OJ14
OF11,F,177,2013,3/7/13,501771,captive,501772,captive,4/24/12,45.28571429,4.6875,OK45,OJ41
GA00,F,307,2013,2/12/13,503071,captive,503072,captive,5/29/12,37,4.5625,OI47,YF54
GA02,F,307,2013,2/12/13,503071,captive,503072,captive,5/29/12,37,4.5625,OI47,YF54
YO22,F,35,2013,2/21/13,500351,captive,500352,captive,2/24/12,51.85714286,4.6875,GX05,GR12
YO24,F,35,2013,2/21/13,500351,captive,500352,captive,2/24/12,51.85714286,4.6875,GX05,GR12
YV21,F,15,2013,2/14/13,500151,captive,500152,captive,2/14/12,52.28571429,4.8125,YR04,YT15
YV39,F,15,2013,2/20/13,500151,captive,500152,captive,2/14/12,53.14285714,4.8125,YR04,YT15
OZ19,F,85,2013,2/28/13,500851,captive,500852,captive,3/9/12,50.85714286,4.75,OH01,YR39
OP22,F,122,2013,2/28/13,501221,captive,501222,captive,3/23/12,48.85714286,3.1875,OS28,OU41
OP27,F,122,2013,2/28/13,501221,captive,501222,captive,3/23/12,48.85714286,3.1875,OS28,OU41
ON19,F,134,2013,2/28/13,501341,captive,501342,captive,3/29/12,48,4.75,GH14,YF08
OH13,F,168,2013,3/7/13,501681,captive,501682,captive,4/13/12,46.85714286,4.25,YC28,GR58
OH06,F,172,2013,3/7/13,501721,captive,501722,captive,4/20/12,45.85714286,4.0625,GR47,GT71
OD17,F,189,2013,3/7/13,501891,captive,501892,captive,4/27/12,44.85714286,3.375,GG20,GT65
YV27,M,15,2013,2/14/13,500151,captive,500152,captive,2/14/12,52.28571429,4.8125,YR04,YT15
YV30,M,15,2013,2/14/13,500151,captive,500152,captive,2/14/12,52.28571429,4.8125,YR04,YT15
GA08,M,307,2013,2/12/13,503071,captive,503072,captive,5/29/12,37,4.5625,OI47,YF54
GA09,M,307,2013,2/12/13,503071,captive,503072,captive,5/29/12,37,4.5625,OI47,YF54
GA10,M,307,2013,2/12/13,503071,captive,503072,captive,5/29/12,37,4.5625,OI47,YF54
GA12,M,307,2013,2/12/13,503071,captive,503072,captive,5/29/12,37,4.5625,OI47,YF54
GA13,M,307,2013,2/12/13,503071,captive,503072,captive,5/29/12,37,4.5625,OI47,YF54
YV13,M,15,2013,1/23/13,500151,captive,500152,captive,2/14/12,49.14285714,4.8125,YR04,YT15
YR13,M,31,2013,2/20/13,500311,captive,500312,captive,2/21/12,52.14285714,4.625,YC05,YF09
YO41,M,35,2013,2/21/13,500351,captive,500352,captive,2/24/12,51.85714286,4.6875,GX05,GR12
YO44,M,35,2013,2/21/13,500351,captive,500352,captive,2/24/12,51.85714286,4.6875,GX05,GR12
YO47,M,35,2013,2/21/13,500351,captive,500352,captive,2/24/12,51.85714286,4.6875,GX05,GR12
OZ37,M,85,2013,2/28/13,500851,captive,500852,captive,3/9/12,50.85714286,4.75,OH01,YR39
OZ38,M,85,2013,2/28/13,500851,captive,500852,captive,3/9/12,50.85714286,4.75,OH01,YR39
OZ24,M,87,2013,2/28/13,500871,captive,500872,captive,3/9/12,50.85714286,4.75,YB03,YT14
OZ29,M,87,2013,2/28/13,500871,captive,500872,captive,3/9/12,50.85714286,4.75,YB03,YT14
OZ33,M,87,2013,2/28/13,500871,captive,500872,captive,3/9/12,50.85714286,4.75,YB03,YT14
OP32,M,122,2013,2/28/13,501221,captive,501222,captive,3/23/12,48.85714286,3.1875,OS28,OU41
OP37,M,122,2013,2/28/13,501221,captive,501222,captive,3/23/12,48.85714286,3.1875,OS28,OU41
OP42,M,122,2013,2/28/13,501221,captive,501222,captive,3/23/12,48.85714286,3.1875,OS28,OU41
OP44,M,122,2013,2/28/13,501221,captive,501222,captive,3/23/12,48.85714286,3.1875,OS28,OU41
OB01,F,200,2013,1/31/13,502001,captive,502002,captive,5/1/12,39.28571429,4.6875,YV67,OJ39
OB06,F,200,2013,1/31/13,502001,captive,502002,captive,5/1/12,39.28571429,4.6875,YV67,OJ39
OJ01,F,150,2013,1/29/13,501501,captive,501502,captive,4/6/12,42.57142857,3.625,GG07,OS15
OJ04,F,150,2013,1/29/13,501501,captive,501502,captive,4/6/12,42.57142857,3.625,GG07,OS15
OU00,F,105,2013,1/29/13,501051,captive,501052,captive,3/16/12,45.57142857,4.8125,YY24,GR19
YR26,F,27,2013,2/21/13,500271,captive,500272,captive,2/21/12,52.28571429,4.75,YB02,YY18
OU20,F,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU23,F,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU28,F,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU13,M,105,2013,1/29/13,501051,captive,501052,captive,3/16/12,45.57142857,4.8125,YY24,GR19
OU14,M,105,2013,1/29/13,501051,captive,501052,captive,3/16/12,45.57142857,4.8125,YY24,GR19
OU16,M,105,2013,1/29/13,501051,captive,501052,captive,3/16/12,45.57142857,4.8125,YY24,GR19
YR12,M,27,2013,2/20/13,500271,captive,500272,captive,2/21/12,52.14285714,4.75,YB02,YY18
YR20,M,27,2013,2/20/13,500271,captive,500272,captive,2/21/12,52.14285714,4.75,YB02,YY18
YR36,M,27,2013,2/21/13,500271,captive,500272,captive,2/21/12,52.28571429,4.75,YB02,YY18
YR37,M,27,2013,2/22/13,500271,captive,500272,captive,2/21/12,52.42857143,4.75,YB02,YY18
OU37,M,104,2013,2/28/13,501041,captive,501042,captive,3/16/12,49.85714286,4.75,YV29,OK32
OU33,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU35,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU38,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU39,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU40,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU42,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU43,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU44,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU45,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU47,M,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OJ34,M,150,2013,3/7/13,501501,captive,501502,captive,4/6/12,47.85714286,3.625,GG07,OS15
OJ35,M,150,2013,3/7/13,501501,captive,501502,captive,4/6/12,47.85714286,3.625,GG07,OS15
OJ46,M,150,2013,3/7/13,501501,captive,501502,captive,4/6/12,47.85714286,3.625,GG07,OS15
YF09,M,58,2013,1/23/13,500581,captive,500582,captive,2/28/12,47.14285714,4.75,YB05,YR61
YR18,M,29,2013,2/20/13,500291,captive,500292,captive,2/21/12,52.14285714,4.5625,YR03,YG11
YR19,M,29,2013,2/20/13,500291,captive,500292,captive,2/21/12,52.14285714,4.5625,YR03,YG11
YF23,M,58,2013,2/21/13,500581,captive,500582,captive,2/28/12,51.28571429,4.75,YB05,YR61
YF26,M,58,2013,2/21/13,500581,captive,500582,captive,2/28/12,51.28571429,4.75,YB05,YR61
YF31,M,58,2013,2/21/13,500581,captive,500582,captive,2/28/12,51.28571429,4.75,YB05,YR61
YF38,M,58,2013,2/21/13,500581,captive,500582,captive,2/28/12,51.28571429,4.75,YB05,YR61
YF39,M,58,2013,2/21/13,500581,captive,500582,captive,2/28/12,51.28571429,4.75,YB05,YR61
OZ35,M,88,2013,2/28/13,500881,captive,500882,captive,3/9/12,50.85714286,4.5625,GT07,YT27
OZ40,M,88,2013,2/28/13,500881,captive,500882,captive,3/9/12,50.85714286,4.5625,GT07,YT27
OZ39,M,90,2013,2/28/13,500901,captive,500902,captive,3/9/12,50.85714286,4.5625,OS26,YT35
OP01,F,120,2013,1/29/13,501201,captive,501202,captive,3/23/12,44.57142857,4.8125,YO24,OI11
OU03,F,105,2013,1/29/13,501051,captive,501052,captive,3/16/12,45.57142857,4.8125,YY24,GR19
OU04,F,105,2013,1/29/13,501051,captive,501052,captive,3/16/12,45.57142857,4.8125,YY24,GR19
OZ07,F,90,2013,1/24/13,500901,captive,500902,captive,3/9/12,45.85714286,4.5625,OS26,YT35
OZ09,F,88,2013,1/24/13,500881,captive,500882,captive,3/9/12,45.85714286,4.5625,GT07,YT27
YF06,F,58,2013,1/23/13,500581,captive,500582,captive,2/28/12,47.14285714,4.75,YB05,YR61
YR02,F,29,2013,1/23/13,500291,captive,500292,captive,2/21/12,48.14285714,4.5625,YR03,YG11
YR03,F,31,2013,1/23/13,500311,captive,500312,captive,2/21/12,48.14285714,4.625,YC05,YF09
YV40,F,10,2013,2/20/13,500101,captive,500102,captive,2/10/12,53.71428571,4.6875,YT08,YY15
YR31,F,27,2013,2/21/13,500271,captive,500272,captive,2/21/12,52.28571429,4.75,YB02,YY18
YR08,F,29,2013,2/20/13,500291,captive,500292,captive,2/21/12,52.14285714,4.5625,YR03,YG11
YF12,F,58,2013,2/21/13,500581,captive,500582,captive,2/28/12,51.28571429,4.75,YB05,YR61
YF15,F,58,2013,2/21/13,500581,captive,500582,captive,2/28/12,51.28571429,4.75,YB05,YR61
YF18,F,58,2013,2/21/13,500581,captive,500582,captive,2/28/12,51.28571429,4.75,YB05,YR61
OS03,F,109,2013,1/29/13,501091,captive,501092,captive,3/16/12,45.57142857,4.8125,OP07,OD08
OS05,F,109,2013,1/29/13,501091,captive,501092,captive,3/16/12,45.57142857,4.8125,OP07,OD08
OZ12,F,88,2013,2/28/13,500881,captive,500882,captive,3/9/12,50.85714286,4.5625,GT07,YT27
OZ13,F,88,2013,2/28/13,500881,captive,500882,captive,3/9/12,50.85714286,4.5625,GT07,YT27
OZ15,F,90,2013,2/28/13,500901,captive,500902,captive,3/9/12,50.85714286,4.5625,OS26,YT35
OU21,F,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU30,F,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OU31,F,105,2013,2/28/13,501051,captive,501052,captive,3/16/12,49.85714286,4.8125,YY24,GR19
OP19,F,122,2013,2/28/13,501221,captive,501222,captive,3/23/12,48.85714286,3.1875,OS28,OU41
YO01,F,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
YO03,F,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
ON03,F,133,2013,1/29/13,501331,captive,501332,captive,3/29/12,43.71428571,4.4375,GR23,YV32
YY01,F,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY20,F,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY21,F,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY22,F,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY23,F,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY24,F,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY03,F,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY33,F,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY34,F,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY37,F,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY38,F,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY40,F,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YG09,F,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG14,F,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG15,F,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG18,F,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG19,F,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG21,F,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
ON08,M,133,2013,1/29/13,501331,captive,501332,captive,3/29/12,43.71428571,4.4375,GR23,YV32
ON09,M,133,2013,1/29/13,501331,captive,501332,captive,3/29/12,43.71428571,4.4375,GR23,YV32
ON10,M,133,2013,1/29/13,501331,captive,501332,captive,3/29/12,43.71428571,4.4375,GR23,YV32
ON12,M,133,2013,1/29/13,501331,captive,501332,captive,3/29/12,43.71428571,4.4375,GR23,YV32
ON13,M,133,2013,1/29/13,501331,captive,501332,captive,3/29/12,43.71428571,4.4375,GR23,YV32
ON14,M,133,2013,1/29/13,501331,captive,501332,captive,3/29/12,43.71428571,4.4375,GR23,YV32
ON16,M,133,2013,1/29/13,501331,captive,501332,captive,3/29/12,43.71428571,4.4375,GR23,YV32
YY08,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY09,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY10,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY11,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY14,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY15,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY17,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY18,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY28,M,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY29,M,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY31,M,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YV26,M,13,2013,2/14/13,500131,captive,500132,captive,2/14/12,52.28571429,3.4375,YY01,YY17
YY26,M,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY27,M,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY30,M,3,2013,2/14/13,500031,captive,500032,captive,2/3/12,53.85714286,4.9375,YY09,YB13
YY13,M,3,2013,1/23/13,500031,captive,500032,captive,2/3/12,50.71428571,4.9375,YY09,YB13
YY41,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY42,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY43,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY44,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY45,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY46,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY47,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY48,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YY49,M,3,2013,2/20/13,500031,captive,500032,captive,2/3/12,54.71428571,4.9375,YY09,YB13
YG22,M,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG30,M,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG33,M,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG34,M,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG35,M,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YG38,M,53,2013,2/21/13,500531,captive,500532,captive,2/28/12,51.28571429,4.625,OI01,YB15
YO08,M,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
YO10,M,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
YO11,M,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
YO14,M,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
YO16,M,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
YO17,M,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
YO19,M,37,2013,1/23/13,500371,captive,500372,captive,2/24/12,47.71428571,4.8125,YG06,OI13
OZ01,F,86,2013,1/24/13,500861,captive,500862,captive,3/9/12,45.85714286,4.625,YR24,YR52
OB07,M,210,2013,1/31/13,502101,captive,502102,captive,5/4/12,38.85714286,4.5625,OH23,OU32
ON01,F,131,2013,1/29/13,501311,captive,501312,captive,3/29/12,43.71428571,4.8125,OJ24,YM27
OP02,F,119,2013,1/29/13,501191,captive,501192,captive,3/20/12,45,4.625,GT08,OI17
OP03,F,119,2013,1/29/13,501191,captive,501192,captive,3/20/12,45,4.625,GT08,OI17
OP06,M,119,2013,1/29/13,501191,captive,501192,captive,3/20/12,45,4.625,GT08,OI17
OZ05,F,91,2013,1/24/13,500911,captive,500912,captive,3/9/12,45.85714286,4.8125,OS27,YV30
YC01,F,72,2013,1/24/13,500721,captive,500722,captive,3/6/12,46.28571429,4.4375,YC01,OS19
YC04,F,72,2013,1/24/13,500721,captive,500722,captive,3/6/12,46.28571429,4.4375,YC01,OS19
YC10,M,72,2013,1/24/13,500721,captive,500722,captive,3/6/12,46.28571429,4.4375,YC01,OS19
YC12,M,72,2013,1/24/13,500721,captive,500722,captive,3/6/12,46.28571429,4.4375,YC01,OS19
YC15,M,72,2013,1/24/13,500721,captive,500722,captive,3/6/12,46.28571429,4.4375,YC01,OS19
YG06,F,50,2013,1/23/13,500501,captive,500502,captive,2/28/12,47.14285714,4.6875,GR01,ON10
YN00,F,43,2013,1/23/13,500431,captive,500432,captive,2/24/12,47.71428571,4.625,YB01,OS13
YN10,M,43,2013,1/23/13,500431,captive,500432,captive,2/24/12,47.71428571,4.625,YB01,OS13
YT05,F,19,2013,1/23/13,500191,captive,500192,captive,2/17/12,48.71428571,4.6875,YY03,Yo00
YT12,M,19,2013,1/23/13,500191,captive,500192,captive,2/17/12,48.71428571,4.6875,YY03,Yo00
YT14,M,19,2013,1/23/13,500191,captive,500192,captive,2/17/12,48.71428571,4.6875,YY03,Yo00
YT19,M,19,2013,1/23/13,500191,captive,500192,captive,2/17/12,48.71428571,4.6875,YY03,Yo00
YV02,F,14,2013,1/23/13,500141,captive,500142,captive,2/14/12,49.14285714,4.8125,YT07,YT10
YV04,F,14,2013,1/23/13,500141,captive,500142,captive,2/14/12,49.14285714,4.8125,YT07,YT10
YV08,M,14,2013,1/23/13,500141,captive,500142,captive,2/14/12,49.14285714,4.8125,YT07,YT10
YV12,M,14,2013,1/23/13,500141,captive,500142,captive,2/14/12,49.14285714,4.8125,YT07,YT10
YV15,M,14,2013,1/23/13,500141,captive,500142,captive,2/14/12,49.14285714,4.8125,YT07,YT10
YV19,M,16,2013,1/23/13,500161,captive,500162,captive,2/14/12,49.14285714,4.5625,YM04,YR11
YV22,F,14,2013,2/14/13,500141,captive,500142,captive,2/14/12,52.28571429,4.8125,YT07,YT10
YV28,M,14,2013,2/14/13,500141,captive,500142,captive,2/14/12,52.28571429,4.8125,YT07,YT10
YV29,M,14,2013,2/14/13,500141,captive,500142,captive,2/14/12,52.28571429,4.8125,YT07,YT10
YV32,M,16,2013,2/14/13,500161,captive,500162,captive,2/14/12,52.28571429,4.5625,YM04,YR11
GI13,M,262,2013,2/12/13,502621,captive,502622,captive,5/15/12,39,4.75,GR64,YF53
YG08,M,50,2013,1/23/13,500501,captive,500502,captive,2/28/12,47.14285714,4.6875,GR01,ON10
YV34,F,14,2013,2/20/13,500141,captive,500142,captive,2/14/12,53.14285714,4.8125,YT07,YT10
YV36,F,14,2013,2/20/13,500141,captive,500142,captive,2/14/12,53.14285714,4.8125,YT07,YT10
YV41,F,14,2013,2/20/13,500141,captive,500142,captive,2/14/12,53.14285714,4.8125,YT07,YT10
YV43,M,14,2013,2/20/13,500141,captive,500142,captive,2/14/12,53.14285714,4.8125,YT07,YT10
YV50,M,14,2013,2/20/13,500141,captive,500142,captive,2/14/12,53.14285714,4.8125,YT07,YT10
YV44,M,16,2013,2/20/13,500161,captive,500162,captive,2/14/12,53.14285714,4.5625,YM04,YR11
YV45,M,16,2013,2/20/13,500161,captive,500162,captive,2/14/12,53.14285714,4.5625,YM04,YR11
YV46,M,16,2013,2/20/13,500161,captive,500162,captive,2/14/12,53.14285714,4.5625,YM04,YR11
YV48,M,16,2013,2/20/13,500161,captive,500162,captive,2/14/12,53.14285714,4.5625,YM04,YR11
YV49,M,16,2013,2/20/13,500161,captive,500162,captive,2/14/12,53.14285714,4.5625,YM04,YR11
YT28,M,19,2013,2/20/13,500191,captive,500192,captive,2/17/12,52.71428571,4.6875,YY03,Yo00
YT29,M,19,2013,2/20/13,500191,captive,500192,captive,2/17/12,52.71428571,4.6875,YY03,Yo00
YT30,M,19,2013,2/20/13,500191,captive,500192,captive,2/17/12,52.71428571,4.6875,YY03,Yo00
YT32,M,19,2013,2/20/13,500191,captive,500192,captive,2/17/12,52.71428571,4.6875,YY03,Yo00
YT35,F,19,2013,2/21/13,500191,captive,500192,captive,2/17/12,52.85714286,4.6875,YY03,Yo00
YT36,F,19,2013,2/21/13,500191,captive,500192,captive,2/17/12,52.85714286,4.6875,YY03,Yo00
YT41,F,19,2013,2/21/13,500191,captive,500192,captive,2/17/12,52.85714286,4.6875,YY03,Yo00
YT45,F,19,2013,2/21/13,500191,captive,500192,captive,2/17/12,52.85714286,4.6875,YY03,Yo00
YT46,M,19,2013,2/21/13,500191,captive,500192,captive,2/17/12,52.85714286,4.6875,YY03,Yo00
YT47,M,19,2013,2/21/13,500191,captive,500192,captive,2/17/12,52.85714286,4.6875,YY03,Yo00
YT27,M,21,2013,2/20/13,500211,captive,500212,captive,2/17/12,52.71428571,4.9375,YM06,YY14
YT33,M,21,2013,2/20/13,500211,captive,500212,captive,2/17/12,52.71428571,4.9375,YM06,YY14
YT38,F,21,2013,2/21/13,500211,captive,500212,captive,2/17/12,52.85714286,4.9375,YM06,YY14
YT44,F,21,2013,2/21/13,500211,captive,500212,captive,2/17/12,52.85714286,4.9375,YM06,YY14
YN15,F,37,2013,2/21/13,500371,captive,500372,captive,2/24/12,51.85714286,4.8125,YG06,OI13
YO20,F,37,2013,2/21/13,500371,captive,500372,captive,2/24/12,51.85714286,4.8125,YG06,OI13
YO27,F,37,2013,2/21/13,500371,captive,500372,captive,2/24/12,51.85714286,4.8125,YG06,OI13
YO33,M,37,2013,2/21/13,500371,captive,500372,captive,2/24/12,51.85714286,4.8125,YG06,OI13
YO35,M,37,2013,2/21/13,500371,captive,500372,captive,2/24/12,51.85714286,4.8125,YG06,OI13
