DateChecked,ID,Sex,PC,BY,BirthDate,Notes,DamGenID,DamSource,SireGenID,SireSource,TimeToRipen,Domestication_Index,DamID,SireID
5/13/14,OG56,F,200,2013,3/28/13,,602001,captive,602002,captive,58.71428571,5.6875,ON30,GB02
5/13/14,ON68,F,257,2013,4/16/13,,602571,captive,602572,wild,56,3.125,OB10,RB46
5/13/14,ON70,F,257,2013,4/16/13,,602571,captive,602572,wild,56,3.125,OB10,RB46
5/13/14,OY80,F,293,2013,5/10/13,,602931,captive,602932,captive,52.57142857,5.09375,GS81,GS52
5/13/14,YA53,F,8,2013,2/8/13,,600081,captive,600082,captive,65.57142857,5.8125,GY00,OU07
5/13/14,YB40,F,9,2013,2/8/13,,600091,captive,600092,captive,65.57142857,5.78125,OD05,YC07
5/13/14,YC42,F,20,2013,2/12/13,,600201,captive,600202,captive,65,5.71875,GY04,YO09
5/13/14,YC44,F,26,2013,2/12/13,,600261,captive,600262,captive,65,5.78125,YT04,YF08
5/13/14,YF34,F,39,2013,2/19/13,,600391,captive,600392,captive,64,5.875,YC00,YT15
5/13/14,YF46,F,40,2013,2/19/13,,600401,captive,600402,captive,64,5.25,OC05,YT10
5/13/14,YJ46,F,82,2013,3/1/13,,600821,wild,600822,captive,62.57142857,3.4375,RB71,YO37
5/13/14,YJ71,F,82,2013,3/1/13,,600821,wild,600822,captive,62.57142857,3.4375,RB71,YO37
5/13/14,YL62,F,99,2013,3/8/13,,600991,captive,600992,captive,61.57142857,5.78125,OX01,OD07
5/13/14,YL66,F,99,2013,3/8/13,,600991,captive,600992,captive,61.57142857,5.78125,OX01,OD07
5/13/14,YL65,F,102,2013,3/8/13,,601021,captive,601022,captive,61.57142857,5.78125,OS00,OU46
5/13/14,YN71,F,105,2013,3/8/13,,601051,captive,601052,captive,61.57142857,5.875,ON28,OU34
5/13/14,YN65,F,110,2013,3/8/13,,601101,wild,601102,captive,61.57142857,3.3125,RB03,YR11
5/13/14,YN67,F,110,2013,3/8/13,,601101,wild,601102,captive,61.57142857,3.3125,RB03,YR11
5/13/14,YN68,F,110,2013,3/8/13,,601101,wild,601102,captive,61.57142857,3.3125,RB03,YR11
5/13/14,YO58,F,114,2013,3/8/13,,601141,captive,601142,captive,61.57142857,5,OP25,YF24
5/13/14,YP51,F,123,2013,3/12/13,,601231,captive,601232,captive,61,5.71875,YF04,GF07
5/13/14,YP58,F,123,2013,3/12/13,,601231,captive,601232,captive,61,5.71875,YF04,GF07
5/13/14,YP53,F,125,2013,3/12/13,,601251,captive,601252,captive,61,3.84375,YF21,OX16
5/13/14,YP56,F,125,2013,3/12/13,,601251,captive,601252,captive,61,3.84375,YF21,OX16
5/13/14,YR73,F,132,2013,3/12/13,,601321,captive,601322,captive,61,5.15625,OS11,YG27
5/13/14,YR74,F,140,2013,3/12/13,,601401,wild,601402,captive,61,3.28125,RB15,OZ30
5/13/14,OA48,F,160,2013,3/15/13,,601601,wild,601602,captive,60.57142857,3.40625,RB80,OU12
5/13/14,OD58,F,186,2013,3/22/13,,601861,captive,601862,captive,59.57142857,5.6875,YG11,OD11
5/13/14,OD60,F,186,2013,3/22/13,,601861,captive,601862,captive,59.57142857,5.6875,YG11,OD11
5/13/14,OD23,F,190,2013,3/25/13,,601901,captive,601902,captive,59.14285714,5.9375,YB28,OX07
5/13/14,OF60,F,193,2013,3/25/13,,601931,wild,601932,captive,59.14285714,3.40625,RB83,OS38
5/13/14,OG03,F,199,2013,3/28/13,,601991,captive,601992,captive,58.71428571,5.65625,OP24,GF36
5/13/14,OG48,F,199,2013,3/28/13,,601991,captive,601992,captive,58.71428571,5.65625,OP24,GF36
5/13/14,OG53,F,202,2013,3/28/13,,602021,captive,602022,captive,58.71428571,5.78125,OI09,GR19
5/13/14,OH56,F,212,2013,4/1/13,,602121,captive,602122,captive,58.14285714,4.875,OH10,GY48
5/13/14,OH73,F,212,2013,4/1/13,,602121,captive,602122,captive,58.14285714,4.875,OH10,GY48
5/13/14,ON29,F,257,2013,4/16/13,,602571,captive,602572,wild,56,3.125,OB10,RB46
5/13/14,OY37,F,293,2013,5/10/13,,602931,captive,602932,captive,52.57142857,5.09375,GS81,GS52
5/13/14,OY48,F,293,2013,5/10/13,,602931,captive,602932,captive,52.57142857,5.09375,GS81,GS52
5/16/14,YJ73,F,84,2013,3/5/13,,600841,captive,600842,captive,62.42857143,5.78125,YR24,YG23
5/16/14,OA68,F,161,2013,3/15/13,,601611,wild,601612,captive,61,3.46875,RB84,GF15
5/16/14,OC61,F,168,2013,3/19/13,,601681,captive,601682,captive,60.42857143,5.09375,YG16,OI18
5/16/14,OH35,F,215,2013,4/1/13,,602151,captive,602152,captive,58.57142857,4.875,OD23,GY32
5/16/14,OV07,F,277,2013,5/3/13,,602771,captive,602772,wild,54,2.875,GG45,RB38
5/16/14,OX67,F,289,2013,5/10/13,,602891,captive,602892,wild,53,2.40625,OI61,RB88
5/16/14,OY38,F,299,2013,5/14/13,,602991,captive,602992,captive,52.42857143,5.21875,OC51,YC32
5/16/14,OU32,F,267,2013,4/26/13,,602671,captive,602672,wild,55,3.03125,OI08,RB20
5/16/14,OU39,F,267,2013,4/26/13,,602671,captive,602672,wild,55,3.03125,OI08,RB20
5/16/14,OU41,F,267,2013,4/26/13,,602671,captive,602672,wild,55,3.03125,OI08,RB20
5/16/14,OZ16,F,310,2013,5/17/13,,603101,captive,603102,wild,52,3.28125,GS74,RB73
5/16/14,OZ29,F,310,2013,5/17/13,,603101,captive,603102,wild,52,3.28125,GS74,RB73
5/16/14,OZ31,F,310,2013,5/17/13,,603101,captive,603102,wild,52,3.28125,GS74,RB73
5/16/14,OY53,F,298,2013,5/14/13,,602981,captive,602982,wild,52.42857143,3.375,OH50,RB39
5/16/14,OY81,F,298,2013,5/14/13,,602981,captive,602982,wild,52.42857143,3.375,OH50,RB39
5/16/14,YA44,F,2,2013,2/5/13,,600021,captive,600022,captive,66.42857143,5.5625,YN02,YG07
5/16/14,YG36,F,48,2013,2/22/13,,600481,captive,600482,captive,64,5.84375,YT01,ON15
5/16/14,YJ43,F,82,2013,3/1/13,,600821,wild,600822,captive,63,3.4375,RB71,YO37
5/16/14,YL64,F,101,2013,3/8/13,,601011,captive,601012,captive,62,4.875,OU25,YC16
5/16/14,YL68,F,101,2013,3/8/13,,601011,captive,601012,captive,62,4.875,OU25,YC16
5/16/14,YN64,F,110,2013,3/8/13,,601101,wild,601102,captive,62,3.3125,RB03,YR11
5/16/14,YO62,F,115,2013,3/12/13,,601151,captive,601152,captive,61.42857143,5.625,YV25,YV18
5/16/14,YP57,F,125,2013,3/12/13,,601251,captive,601252,captive,61.42857143,3.84375,YF21,OX16
5/16/14,YR62,F,136,2013,3/12/13,,601361,captive,601362,captive,61.42857143,5.0625,OK05,GI12
5/16/14,OA66,F,160,2013,3/15/13,,601601,wild,601602,captive,61,3.40625,RB80,OU12
5/16/14,OC63,F,180,2013,3/19/13,,601801,captive,601802,captive,60.42857143,5.46875,OH00,YO15
5/16/14,OG51,F,199,2013,3/28/13,,601991,captive,601992,captive,59.14285714,5.65625,OP24,GF36
5/16/14,OH69,F,209,2013,4/1/13,,602091,captive,602092,captive,58.57142857,4.96875,YG10,GI11
5/16/14,OH53,F,212,2013,4/1/13,,602121,captive,602122,captive,58.57142857,4.875,OH10,GY48
5/16/14,OI22,F,219,2013,4/1/13,,602191,captive,602192,captive,58.57142857,4.96875,GS12,GY29
5/16/14,OI23,F,219,2013,4/1/13,,602191,captive,602192,captive,58.57142857,4.96875,GS12,GY29
5/16/14,OI26,F,219,2013,4/1/13,,602191,captive,602192,captive,58.57142857,4.96875,GS12,GY29
5/16/14,ON60,F,257,2013,4/16/13,,602571,captive,602572,wild,56.42857143,3.125,OB10,RB46
5/16/14,OX72,F,284,2013,5/7/13,,602841,captive,602842,captive,53.42857143,5.375,GT30,GT44
5/16/14,OX74,F,284,2013,5/7/13,,602841,captive,602842,captive,53.42857143,5.375,GT30,GT44
5/16/14,OY76,F,293,2013,5/10/13,,602931,captive,602932,captive,53,5.09375,GS81,GS52
5/16/14,OK21,F,239,2013,4/5/13,,602391,captive,602392,captive,58,5.5625,OC20,OF15
5/16/14,OY24,F,295,2013,5/10/13,,602951,captive,602952,captive,53,5.625,GF59,GF68
5/16/14,OY78,F,295,2013,5/10/13,,602951,captive,602952,captive,53,5.625,GF59,GF68
2/5/13,YY04,F,3,2012,2/3/12,,500031,captive,500032,captive,52.57142857,4.9375,YY09,YB13
2/5/13,YN02,F,45,2012,2/24/12,,500451,captive,500452,captive,49.57142857,4.5,GY16,YR38
2/5/13,YO03,F,37,2012,2/24/12,,500371,captive,500372,captive,49.57142857,4.8125,YG06,OI13
2/5/13,OJ00,F,155,2012,4/6/12,,501551,captive,501552,captive,43.57142857,4.75,OJ01,OJ28
2/5/13,YT06,F,19,2012,2/17/12,,500191,captive,500192,captive,50.57142857,4.6875,YY03,Yo00
2/5/13,YB03,F,77,2012,3/6/12,,500771,captive,500772,captive,48,4.875,YF02,GT20
2/5/13,YT02,F,21,2012,2/17/12,,500211,captive,500212,captive,50.57142857,4.9375,YM06,YY14
2/8/13,YV03,F,14,2012,2/14/12,,500141,captive,500142,captive,51.42857143,4.8125,YT07,YT10
2/8/13,YY05,F,3,2012,2/3/12,,500031,captive,500032,captive,53,4.9375,YY09,YB13
2/8/13,GY00,F,216,2012,5/8/12,,502161,captive,502162,captive,39.42857143,3.1875,GF58,GB75
2/8/13,OD05,F,186,2012,4/27/12,,501861,captive,501862,captive,41,4.625,OS03,GF36
2/8/13,OJ00,F,155,2012,4/6/12,,501551,captive,501552,captive,44,4.75,OJ01,OJ28
2/8/13,OJ03,F,154,2012,4/6/12,,501541,captive,501542,captive,44,4.1875,ON02,YC38
2/8/13,GT04,F,221,2012,5/8/12,,502211,captive,502212,captive,39.42857143,4.375,GH29,GP42
2/8/13,YN01,F,44,2012,2/24/12,,500441,captive,500442,captive,50,3.8125,OI03,OU19
2/8/13,YV00,F,14,2012,2/14/12,,500141,captive,500142,captive,51.42857143,4.8125,YT07,YT10
2/8/13,OD06,F,186,2012,4/27/12,,501861,captive,501862,captive,41,4.625,OS03,GF36
2/8/13,YV05,F,14,2012,2/14/12,,500141,captive,500142,captive,51.42857143,4.8125,YT07,YT10
2/12/13,YO02,F,37,2012,2/24/12,,500371,captive,500372,captive,50.57142857,4.8125,YG06,OI13
2/12/13,YV07,F,14,2012,2/14/12,,500141,captive,500142,captive,52,4.8125,YT07,YT10
2/12/13,YV05,F,14,2012,2/14/12,,500141,captive,500142,captive,52,4.8125,YT07,YT10
2/12/13,YC03,F,71,2012,3/6/12,,500711,captive,500712,captive,49,4.9375,OS00,GH18
2/12/13,GY04,F,217,2012,5/8/12,,502171,captive,502172,captive,40,4.625,OS46,GF41
2/12/13,YV01,F,13,2012,2/14/12,,500131,captive,500132,captive,52,3.4375,YY01,YY17
2/12/13,ON02,F,133,2012,3/29/12,,501331,captive,501332,captive,45.71428571,4.4375,GR23,YV32
2/12/13,OZ04,F,88,2012,3/9/12,,500881,captive,500882,captive,48.57142857,4.5625,GT07,YT27
2/12/13,OJ06,F,150,2012,4/6/12,,501501,captive,501502,captive,44.57142857,3.625,GG07,OS15
2/12/13,GY03,F,215,2012,5/8/12,,502151,captive,502152,captive,40,3.5,OP19,GB64
2/12/13,YT04,F,18,2012,2/17/12,,500181,captive,500182,captive,51.57142857,4.9375,YO13,YO05
2/12/13,YT00,F,19,2012,2/17/12,,500191,captive,500192,captive,51.57142857,4.6875,YY03,Yo00
2/12/13,YT05,F,19,2012,2/17/12,,500191,captive,500192,captive,51.57142857,4.6875,YY03,Yo00
2/12/13,YY03,F,3,2012,2/3/12,,500031,captive,500032,captive,53.57142857,4.9375,YY09,YB13
2/15/13,YO04,F,39,2012,2/24/12,,500391,captive,500392,captive,51,4.6875,Y012,OI15
2/15/13,YG02,F,50,2012,2/28/12,,500501,captive,500502,captive,50.42857143,4.6875,GR01,ON10
2/15/13,YC06,F,74,2012,3/6/12,,500741,captive,500742,captive,49.42857143,4.5,YR06,GS17
2/15/13,OZ02,F,90,2012,3/9/12,,500901,captive,500902,captive,49,4.5625,OS26,YT35
2/15/13,OS02,F,105,2012,3/16/12,,501051,captive,501052,captive,48,4.8125,YY24,GR19
2/15/13,GY06,F,213,2012,5/4/12,,502131,captive,502132,captive,41,4.625,GF47,YY32
2/15/13,YY01,F,3,2012,2/3/12,,500031,captive,500032,captive,54,4.9375,YY09,YB13
2/15/13,YO05,F,38,2012,2/24/12,,500381,captive,500382,captive,51,4.875,OU01,OI14
2/19/13,OI03,F,160,2012,4/10/12,,501601,captive,501602,captive,45,4.8125,ON01,YT48
2/19/13,YC00,F,70,2012,3/6/12,,500701,captive,500702,captive,50,4.8125,YT04,GH17
2/19/13,OC05,F,192,2012,4/27/12,,501921,captive,501922,captive,42.57142857,3.6875,OI25,GX46
2/19/13,OZ06,F,86,2012,3/9/12,,500861,captive,500862,captive,49.57142857,4.625,YR24,YR52
2/19/13,YB06,F,77,2012,3/6/12,,500771,captive,500772,captive,50,4.875,YF02,GT20
2/19/13,GY02,F,214,2012,5/4/12,,502141,captive,502142,captive,41.57142857,4.375,OJ19,OU33
2/19/13,ON06,F,133,2012,3/29/12,,501331,captive,501332,captive,46.71428571,4.4375,GR23,YV32
2/19/13,OC06,F,197,2012,5/1/12,,501971,captive,501972,captive,42,4.6875,OJ21,GS41
2/19/13,YG06,F,50,2012,2/28/12,,500501,captive,500502,captive,51,4.6875,GR01,ON10
2/19/13,OP03,F,119,2012,3/20/12,,501191,captive,501192,captive,48,4.625,GT08,OI17
2/19/13,YO00,F,37,2012,2/24/12,,500371,captive,500372,captive,51.57142857,4.8125,YG06,OI13
2/19/13,ON06,F,133,2012,3/29/12,,501331,captive,501332,captive,46.71428571,4.4375,GR23,YV32
2/19/13,ON05,F,133,2012,3/29/12,,501331,captive,501332,captive,46.71428571,4.4375,GR23,YV32
2/19/13,OZ01,F,86,2012,3/9/12,,500861,captive,500862,captive,49.57142857,4.625,YR24,YR52
2/22/13,YV23,F,15,2012,2/14/12,,500151,captive,500152,captive,53.42857143,4.8125,YR04,YT15
2/22/13,YT01,F,21,2012,2/17/12,,500211,captive,500212,captive,53,4.9375,YM06,YY14
2/22/13,YO00,F,37,2012,2/24/12,,500371,captive,500372,captive,52,4.8125,YG06,OI13
2/22/13,OU02,F,106,2012,3/16/12,,501061,captive,501062,captive,49,4.8125,YR27,OC08
2/22/13,ON03,F,133,2012,3/29/12,,501331,captive,501332,captive,47.14285714,4.4375,GR23,YV32
2/22/13,ON05,F,133,2012,3/29/12,,501331,captive,501332,captive,47.14285714,4.4375,GR23,YV32
2/22/13,OI00,F,157,2012,4/10/12,,501571,captive,501572,captive,45.42857143,4.875,YV22,YF19
2/22/13,OC00,F,192,2012,4/27/12,,501921,captive,501922,captive,43,3.6875,OI25,GX46
2/22/13,GH00,F,265,2012,5/15/12,,502651,captive,502652,captive,40.42857143,4.5,GP38,YY58
2/22/13,OZ05,F,91,2012,3/9/12,,500911,captive,500912,captive,50,4.8125,OS27,YV30
2/22/13,OZ01,F,86,2012,3/9/12,,500861,captive,500862,captive,50,4.625,YR24,YR52
2/26/13,YF00,F,58,2012,2/28/12,,500581,captive,500582,captive,52,4.75,YB05,YR61
2/26/13,YB05,F,78,2012,3/6/12,,500781,captive,500782,captive,51,4.625,OS01,GY29
2/26/13,OX00,F,95,2012,3/13/12,,500951,captive,500952,captive,50,4.75,OD03,OC09
2/26/13,OP05,F,123,2012,3/26/12,,501231,captive,501232,captive,48.14285714,4.875,YG16,YY31
2/26/13,ON03,F,133,2012,3/29/12,,501331,captive,501332,captive,47.71428571,4.4375,GR23,YV32
2/26/13,OH03,F,172,2012,4/20/12,,501721,captive,501722,captive,44.57142857,4.0625,GR47,GT71
2/26/13,OD00,F,186,2012,4/27/12,,501861,captive,501862,captive,43.57142857,4.625,OS03,GF36
2/26/13,OC03,F,190,2012,4/27/12,,501901,captive,501902,captive,43.57142857,2.4375,GR50,GT69
2/26/13,OC04,F,192,2012,4/27/12,,501921,captive,501922,captive,43.57142857,3.6875,OI25,GX46
2/26/13,OB00,F,200,2012,5/1/12,,502001,captive,502002,captive,43,4.6875,YV67,OJ39
2/26/13,OB03,F,200,2012,5/1/12,,502001,captive,502002,captive,43,4.6875,YV67,OJ39
2/26/13,GG02,F,274,2012,5/18/12,,502741,captive,502742,captive,40.57142857,3.75,GG18,YB32
2/26/13,GA03,F,307,2012,5/29/12,,503071,captive,503072,captive,39,4.5625,OI47,YF54
2/26/13,GA04,F,310,2012,5/29/12,,503101,wild,503102,captive,39,2,RB42,GG32
3/1/13,YY06,F,3,2012,2/3/12,,500031,captive,500032,captive,56,4.9375,YY09,YB13
3/1/13,YY22,F,3,2012,2/3/12,,500031,captive,500032,captive,56,4.9375,YY09,YB13
3/1/13,YT43,F,18,2012,2/17/12,,500181,captive,500182,captive,54,4.9375,YO13,YO05
3/1/13,YR28,F,27,2012,2/21/12,,500271,captive,500272,captive,53.42857143,4.75,YB02,YY18
3/1/13,YG00,F,53,2012,2/28/12,,500531,captive,500532,captive,52.42857143,4.625,OI01,YB15
3/1/13,YF13,F,64,2012,3/2/12,,500641,captive,500642,captive,52,4.625,YM21,OJ10
3/1/13,OZ03,F,87,2012,3/9/12,,500871,captive,500872,captive,51,4.75,YB03,YT14
3/1/13,OU06,F,104,2012,3/16/12,,501041,captive,501042,captive,50,4.75,YV29,OK32
3/1/13,OP04,F,120,2012,3/23/12,,501201,captive,501202,captive,49,4.8125,YO24,OI11
3/1/13,ON00,F,133,2012,3/29/12,,501331,captive,501332,captive,48.14285714,4.4375,GR23,YV32
3/1/13,OJ02,F,150,2012,4/6/12,,501501,captive,501502,captive,47,3.625,GG07,OS15
3/1/13,OB03,F,200,2012,5/1/12,,502001,captive,502002,captive,43.42857143,4.6875,YV67,OJ39
3/1/13,YN15,F,37,2012,2/24/12,,500371,captive,500372,captive,53,4.8125,YG06,OI13
3/1/13,ON01,F,131,2012,3/29/12,,501311,captive,501312,captive,48.14285714,4.8125,OJ24,YM27
3/5/13,YY02,F,8,2012,2/7/12,,500081,captive,500082,captive,56,4.6875,YC07,YM16
3/5/13,YR24,F,31,2012,2/21/12,,500311,captive,500312,captive,54,4.625,YC05,YF09
3/5/13,YG05,F,56,2012,2/28/12,,500561,captive,500562,captive,53,4.875,YB06,YO06
3/5/13,YF01,F,58,2012,2/28/12,,500581,captive,500582,captive,53,4.75,YB05,YR61
3/5/13,YF06,F,58,2012,2/28/12,,500581,captive,500582,captive,53,4.75,YB05,YR61
3/5/13,YF05,F,58,2012,2/28/12,,500581,captive,500582,captive,53,4.75,YB05,YR61
3/5/13,YF03,F,63,2012,3/2/12,,500631,captive,500632,captive,52.57142857,4.875,OU07,OH18
3/5/13,OZ00,F,90,2012,3/9/12,,500901,captive,500902,captive,51.57142857,4.5625,OS26,YT35
3/5/13,OK02,F,143,2012,4/3/12,,501431,captive,501432,captive,48,4.375,GY34,GF17
3/5/13,OH02,F,169,2012,4/13/12,,501691,captive,501692,captive,46.57142857,4.5625,OP24,YC60
3/5/13,OC02,F,192,2012,4/27/12,,501921,captive,501922,captive,44.57142857,3.6875,OI25,GX46
3/5/13,YO01,F,37,2012,2/24/12,,500371,captive,500372,captive,53.57142857,4.8125,YG06,OI13
3/5/13,YT44,F,21,2012,2/17/12,,500211,captive,500212,captive,54.57142857,4.9375,YM06,YY14
3/5/13,YG18,F,53,2012,2/28/12,,500531,captive,500532,captive,53,4.625,OI01,YB15
3/5/13,OP02,F,119,2012,3/20/12,,501191,captive,501192,captive,50,4.625,GT08,OI17
3/5/13,YT41,F,19,2012,2/17/12,,500191,captive,500192,captive,54.57142857,4.6875,YY03,Yo00
3/5/13,OS00,F,109,2012,3/16/12,,501091,captive,501092,captive,50.57142857,4.8125,OP07,OD08
3/8/13,YR29,F,27,2012,2/21/12,,500271,captive,500272,captive,54.42857143,4.75,YB02,YY18
3/8/13,YR05,F,29,2012,2/21/12,,500291,captive,500292,captive,54.42857143,4.5625,YR03,YG11
3/8/13,YO29,F,35,2012,2/24/12,,500351,captive,500352,captive,54,4.6875,GX05,GR12
3/8/13,YG13,F,56,2012,2/28/12,,500561,captive,500562,captive,53.42857143,4.875,YB06,YO06
3/8/13,YF22,F,58,2012,2/28/12,,500581,captive,500582,captive,53.42857143,4.75,YB05,YR61
3/8/13,YF17,F,63,2012,3/2/12,,500631,captive,500632,captive,53,4.875,OU07,OH18
3/8/13,OX01,F,97,2012,3/13/12,,500971,captive,500972,captive,51.42857143,4.9375,YO10,OJ14
3/8/13,YB31,F,100,2012,3/13/12,,501001,captive,501002,captive,51.42857143,4.6875,GT06,ON12
3/8/13,OU25,F,101,2012,3/13/12,,501011,captive,501012,captive,51.42857143,2.9375,OU20,OS41
3/8/13,OS00,F,109,2012,3/16/12,,501091,captive,501092,captive,51,4.8125,OP07,OD08
3/8/13,OS10,F,109,2012,3/16/12,,501091,captive,501092,captive,51,4.8125,OP07,OD08
3/8/13,OP15,F,120,2012,3/23/12,,501201,captive,501202,captive,50,4.8125,YO24,OI11
3/8/13,OP01,F,120,2012,3/23/12,,501201,captive,501202,captive,50,4.8125,YO24,OI11
3/8/13,OP00,F,120,2012,3/23/12,,501201,captive,501202,captive,50,4.8125,YO24,OI11
3/8/13,OP25,F,122,2012,3/23/12,,501221,captive,501222,captive,50,3.1875,OS28,OU41
3/8/13,ON24,F,128,2012,3/29/12,,501281,captive,501282,captive,49.14285714,4.75,OU26,GH34
3/8/13,ON28,F,132,2012,3/29/12,,501321,captive,501322,captive,49.14285714,4.75,OJ00,YM25
3/8/13,OH01,F,172,2012,4/20/12,,501721,captive,501722,captive,46,4.0625,GR47,GT71
3/8/13,OD01,F,187,2012,4/27/12,,501871,captive,501872,captive,45,4.5,OH26,GF38
3/8/13,GF02,F,287,2012,5/22/12,,502871,captive,502872,captive,41.42857143,4.6875,YF22,YY67
3/8/13,GA06,F,307,2012,5/29/12,,503071,captive,503072,captive,40.42857143,4.5625,OI47,YF54
3/8/13,ON18,F,131,2012,3/29/12,,501311,captive,501312,captive,49.14285714,4.8125,OJ24,YM27
3/12/13,YV25,F,10,2012,2/10/12,,500101,captive,500102,captive,56.57142857,4.6875,YT08,YY15
3/12/13,YR25,F,27,2012,2/21/12,,500271,captive,500272,captive,55,4.75,YB02,YY18
3/12/13,YR31,F,27,2012,2/21/12,,500271,captive,500272,captive,55,4.75,YB02,YY18
3/12/13,YR01,F,29,2012,2/21/12,,500291,captive,500292,captive,55,4.5625,YR03,YG11
3/12/13,YR09,F,30,2012,2/21/12,,500301,captive,500302,captive,55,4.625,YM00,YG10
3/12/13,YR00,F,31,2012,2/21/12,,500311,captive,500312,captive,55,4.625,YC05,YF09
3/12/13,YR03,F,31,2012,2/21/12,,500311,captive,500312,captive,55,4.625,YC05,YF09
3/12/13,YO26,F,48,2012,2/28/12,,500481,captive,500482,captive,54,5,YM03,OJ11
3/12/13,YG01,F,51,2012,2/28/12,,500511,captive,500512,captive,54,4.8125,OD00,ON15
3/12/13,YG20,F,54,2012,2/28/12,,500541,captive,500542,captive,54,4.125,GY22,YF04
3/12/13,YF04,F,58,2012,2/28/12,,500581,captive,500582,captive,54,4.75,YB05,YR61
3/12/13,YF20,F,66,2012,3/2/12,,500661,captive,500662,captive,53.57142857,3.5,YR21,YT32
3/12/13,YF21,F,67,2012,3/6/12,,500671,wild,500672,wild,53,1,RB09,RB36
3/12/13,OU24,F,101,2012,3/13/12,,501011,captive,501012,captive,52,2.9375,OU20,OS41
3/12/13,OU32,F,104,2012,3/16/12,,501041,captive,501042,captive,51.57142857,4.75,YV29,OK32
3/12/13,OU30,F,105,2012,3/16/12,,501051,captive,501052,captive,51.57142857,4.8125,YY24,GR19
3/12/13,OU05,F,105,2012,3/16/12,,501051,captive,501052,captive,51.57142857,4.8125,YY24,GR19
3/12/13,OU31,F,105,2012,3/16/12,,501051,captive,501052,captive,51.57142857,4.8125,YY24,GR19
3/12/13,OU03,F,105,2012,3/16/12,,501051,captive,501052,captive,51.57142857,4.8125,YY24,GR19
3/12/13,OU21,F,105,2012,3/16/12,,501051,captive,501052,captive,51.57142857,4.8125,YY24,GR19
3/12/13,OU04,F,105,2012,3/16/12,,501051,captive,501052,captive,51.57142857,4.8125,YY24,GR19
3/12/13,OS10,F,109,2012,3/16/12,,501091,captive,501092,captive,51.57142857,4.8125,OP07,OD08
3/12/13,OS03,F,109,2012,3/16/12,,501091,captive,501092,captive,51.57142857,4.8125,OP07,OD08
3/12/13,OS05,F,109,2012,3/16/12,,501091,captive,501092,captive,51.57142857,4.8125,OP07,OD08
3/12/13,OS17,F,112,2012,3/20/12,,501121,wild,501122,wild,51,1,RB31,RA20
3/12/13,OS20,F,116,2012,3/20/12,,501161,captive,501162,captive,51,4.375,OS08,OK37
3/12/13,OS11,F,118,2012,3/20/12,,501181,captive,501182,captive,51,3.375,OH00,OS10
3/12/13,OP00,F,120,2012,3/23/12,,501201,captive,501202,captive,50.57142857,4.8125,YO24,OI11
3/12/13,OP01,F,120,2012,3/23/12,,501201,captive,501202,captive,50.57142857,4.8125,YO24,OI11
3/12/13,OP20,F,122,2012,3/23/12,,501221,captive,501222,captive,50.57142857,3.1875,OS28,OU41
3/12/13,OP19,F,122,2012,3/23/12,,501221,captive,501222,captive,50.57142857,3.1875,OS28,OU41
3/12/13,OK03,F,137,2012,4/2/12,,501371,captive,501372,captive,49.14285714,4.0625,GY43,YC39
3/12/13,OK05,F,143,2012,4/3/12,,501431,captive,501432,captive,49,4.375,GY34,GF17
3/12/13,OB02,F,200,2012,5/1/12,,502001,captive,502002,captive,45,4.6875,YV67,OJ39
3/12/13,GH01,F,265,2012,5/15/12,,502651,captive,502652,captive,43,4.5,GP38,YY58
3/12/13,YB32,F,96,2012,3/13/12,,500961,captive,500962,captive,52,4.5625,OP02,GR14
3/15/13,YR04,F,27,2012,2/21/12,,500271,captive,500272,captive,55.42857143,4.75,YB02,YY18
3/15/13,YR10,F,30,2012,2/21/12,,500301,captive,500302,captive,55.42857143,4.625,YM00,YG10
3/15/13,YO23,F,35,2012,2/24/12,,500351,captive,500352,captive,55,4.6875,GX05,GR12
3/15/13,YG04,F,55,2012,2/28/12,,500551,captive,500552,captive,54.42857143,4.75,OU08,YG12
3/15/13,YF10,F,66,2012,3/2/12,,500661,captive,500662,captive,54,3.5,YR21,YT32
3/15/13,OZ11,F,85,2012,3/9/12,,500851,captive,500852,captive,53,4.75,OH01,YR39
3/15/13,OZ16,F,87,2012,3/9/12,,500871,captive,500872,captive,53,4.75,YB03,YT14
3/15/13,YB24,F,95,2012,3/13/12,,500951,captive,500952,captive,52.42857143,4.75,OD03,OC09
3/15/13,OU29,F,104,2012,3/16/12,,501041,captive,501042,captive,52,4.75,YV29,OK32
3/15/13,OS06,F,112,2012,3/20/12,,501121,wild,501122,wild,51.42857143,1,RB31,RA20
3/15/13,OS13,F,116,2012,3/20/12,,501161,captive,501162,captive,51.42857143,4.375,OS08,OK37
3/15/13,ON29,F,134,2012,3/29/12,,501341,captive,501342,captive,50.14285714,4.75,GH14,YF08
3/15/13,OK12,F,142,2012,4/3/12,,501421,captive,501422,captive,49.42857143,3.1875,GH21,GB15
3/15/13,OJ05,F,150,2012,4/6/12,,501501,captive,501502,captive,49,3.625,GG07,OS15
3/15/13,OI01,F,160,2012,4/10/12,,501601,captive,501602,captive,48.42857143,4.8125,ON01,YT48
3/15/13,OF04,F,175,2012,4/24/12,,501751,captive,501752,captive,46.42857143,4.0625,OI21,OC23
3/15/13,OB05,F,200,2012,5/1/12,,502001,captive,502002,captive,45.42857143,4.6875,YV67,OJ39
